gene	mid	chrom	start	end
RGS22	1493854020	8	100973164	101143496
FBXO43	1493947498	8	101145588	101158028
POLR2K	1493960211	8	101162812	101166230
SPAG1	1494016510	8	101170134	101271506
RNF19A	1494104557	8	101269288	101348446
KB-173C10.2	1494205777.5	8	101393486	101426689
KB-1615E4.2	1494296337	8	101487916	101513378
ANKRD46	1494342686	8	101521980	101572012
SNX31	1494426066.5	8	101585110	101675643
PABPC1	1494512230.5	8	101698044	101735037
YWHAZ	1494742874.5	8	101928753	101965616
RP11-302J23.1	1494872070.5	8	102064280	102088481
KB-1460A1.1	1494932069.5	8	102134371	102138388
ZNF706	1494999953.5	8	102190106	102218421
NACAP1	1495175168.5	8	102374020	102384937
KB-1930G5.3	1495198160.5	8	102399525	102405416
KB-1562D12.1	1495284756	8	102473403	102504729
GRHL2	1495388997	8	102504660	102681954
NCALD	1495713643	8	102698771	103137135
RRM2B	1496029728	8	103216730	103251346
UBR5	1496140844.5	8	103265240	103425069
ODF1	1496364212.5	8	103563800	103573245
KLF10	1496460258.5	8	103661007	103668130
AZIN1	1496668028.5	8	103838585	103906092
KB-1507C5.4	1496797402.5	8	103991011	104012414
ATP6V1C1	1496854975	8	104033291	104085279
C8orf56	1496945070.5	8	104145189	104153572
BAALC	1496993425.5	8	104152938	104242533
RP11-318M2.2	1497033836	8	104178155	104298137
FZD6	1497123567.5	8	104310661	104345094
CTHRC1	1497185174	8	104383743	104395225
SLC25A32	1497214830	8	104410863	104427417
AC012213.5	1497258194.5	8	104410886	104514123
DCAF13	1497237001.5	8	104426942	104455681
RIMS2	1497686339	8	104512976	105268322
DPYS	1498206606.5	8	105342552	105479281
DCSTAMP	1498155806	8	105351315	105368917
LRP12	1498347045.5	8	105501459	105601252
ZFPM2	1499005550.5	8	105602961	106816760
RP11-152P17.2	1499730559	8	106797031	107072707
OXR1	1500364003	8	107371704	107764922
ABRA	1500572782	8	107771711	107782473
ANGPT1	1501181686.5	8	108261710	108510283
RSPO2	1501799400	8	108911544	109095876
EIF3E	1502126193.5	8	109213445	109447562
EMC2	1502273178.5	8	109455830	109499147
TMEM74	1502505151.5	8	109619079	109799844
RP11-1084E5.1	1502787142	8	109907256	110075648
TRHR	1502911021.5	8	110098850	110131813
NUDCD1	1503095571	8	110253148	110346614
ENY2	1503148057.5	8	110346553	110358182
PKHD1L1	1503254322.5	8	110374706	110542559
EBAG9	1503360772.5	8	110551940	110578225
SYBU	1503440803.5	8	110586207	110704020
KCNV1	1503777665	8	110975874	110988076
RP11-211F2.1	1504150094	8	111346970	111361838
RP11-238I10.1	1504428736.5	8	111621468	111644625
RP11-946L20.2	1504790480.5	8	111949917	112039664
RP11-1101K5.1	1505253918.5	8	112388890	112527567
RP11-58O3.2	1505557241	8	112754239	112768863
CSMD3	1506637932.5	8	113235157	114449328
RP11-267L5.1	1508096875	8	115294300	115308070
TRPS1	1509417001.5	8	116420724	116821899
LINC00536	1509945706.5	8	116962734	117337299
EIF3H	1510512456.5	8	117654369	117779164
UTP23	1510615912	8	117778742	117861702
RAD21	1510668329.5	8	117858174	117887105
AARD	1510749272	8	117950438	117956726
SLC30A8	1510871422.5	8	117962512	118188953
MED30	1511338416.5	8	118532952	118552501
EXT1	1511761100.5	8	118806729	119124092
SAMD12	1512213712.5	8	119201694	119634351
TNFRSF11B	1512745807.5	8	119935796	119964439
COLEC10	1512858946	8	120007691	120118821
MAL2	1513013283	8	120177273	120257913
NOV	1513228259.5	8	120428546	120436593
RP11-775B15.2	1513249060	8	120432148	120474592
ENPP2	1513423199.5	8	120569326	120685693
TAF2	1513589749	8	120743015	120845103
DSCC1	1513652923	8	120846216	120868250
DEPTOR	1513770244.5	8	120885957	121063152
COL14A1	1514023837	8	121072019	121384275
MRPL13	1514221011	8	121393000	121457642
MTBP	1514301696.5	8	121457640	121554373
SNTB1	1514482439	8	121547985	121825513
RP11-369K17.1	1514824339.5	8	121925303	122131996
HAS2	1515434683	8	122624356	122653630
RP11-3G20.1	1515486097.5	8	122684011	122696804
RP11-785H20.1	1515702427.5	8	122896961	122916514
RP11-398G24.2	1515848841	8	122966877	123139425
RP11-96B2.1	1516295594	8	123497752	123502056
LINC01151	1516490174.5	8	123682622	123706347
ZHX2	1516685882.5	8	123793633	123986752
DERL1	1516835723.5	8	124025404	124054663
TBC1D31	1516904990.5	8	124054208	124164393
FAM83A	1517002449.5	8	124191200	124222319
C8orf76	1517038607.5	8	124232197	124253638
ZHX1-C8orf76	1517058166.5	8	124238429	124286524
ZHX1	1517069926	8	124260691	124287781
ATAD2	1517176030	8	124332090	124428590
WDYHV1	1517251306.5	8	124428965	124482268
FBXO32	1517327477.5	8	124510129	124553446
CTD-2552K11.2	1517444327.5	8	124626463	124670812
KLHL38	1517457168.5	8	124657767	124665190
ANXA13	1517517030.5	8	124693034	124749647
FAM91A1	1517599884	8	124780696	124827692
FER1L6	1517793954.5	8	124864227	125132302
FER1L6-AS2	1517916728.5	8	125058312	125183765
TMEM65	1518147371.5	8	125318430	125384933
TRMT12	1518264416	8	125463061	125474391
RNF139	1518289257	8	125486979	125500155
TATDN1	1518321902.5	8	125500726	125551699
NDUFB9	1518367805.5	8	125551342	125592889
MTSS1	1518447540.5	8	125563031	125740670
RP11-1082L8.3	1518654132	8	125847124	125869760
ZNF572	1518784275.5	8	125985540	125991631
SQLE	1518818322	8	126010739	126034525
KIAA0196	1518865982	8	126036500	126104084
WASHC5	1518865982	8	126036502	126104082
NSMCE2	1519037331.5	8	126103921	126379362
TRIB1	1519242295	8	126442563	126450647
RP11-136O12.2	1519334562.5	8	126535015	126542730
RP11-103H7.1	1520291327.5	8	127486432	127504843
RP11-103H7.3	1520328459.5	8	127530941	127534598
FAM84B	1520363352.5	8	127564687	127570638
RP11-89K10.1	1520443580	8	127570118	127725662
RP11-351C8.1	1520586691.5	8	127779119	127802884
PCAT2	1520885392.5	8	128084937	128094468
CASC8	1521193913	8	128302060	128494386
POU5F1B	1521179059.5	8	128334428	128432311
RP11-382A18.2	1521173887.5	8	128351517	128404878
CASC11	1521518090.5	8	128698586	128746215
MYC	1521546370	8	128747680	128753680
MIR1205	1521768600	8	128972877	128972943
RP11-89M16.1	1522224528.5	8	129417513	129440164
CCDC26	1523323901	8	130363935	130692487
RP11-419K12.1	1523489343	8	130691379	130695927
GSDMC	1523575478	8	130760442	130799134
FAM49B	1523736297	8	130851839	131029375
ASAP1	1524055818	8	131064350	131455906
ADCY8	1524719299.5	8	131792547	132054672
CTD-2501M5.1	1525121025.5	8	132320790	132329881
EFR3A	1525766802	8	132916335	133025889
OC90	1525849737	8	133036467	133071627
AC100868.1	1525862883.5	8	133036485	133097902
HHLA1	1525894259.5	8	133073733	133123406
KCNQ3	1526108875.5	8	133133105	133493266
LRRC6	1526431722	8	133584201	133687863
TMEM71	1526530795.5	8	133697253	133772958
PHF20L1	1526620018	8	133787604	133861052
TG	1526808865	8	133879203	134147147
SLA	1526877823.5	8	134048969	134115298
WISP1	1527019297.5	8	134203282	134243933
NDRG1	1527077529.5	8	134249414	134314265
ST3GAL1	1527321327	8	134467091	134584183
CTD-2588J1.1	1527600906	8	134783650	134826782
RP11-157E21.1	1527702384.5	8	134898737	134914652
ZFAT	1528403351.5	8	135490031	135725292
RP11-1057B8.2	1528673850	8	135862176	135894144
RP11-452N4.1	1529074858	8	136246372	136311964
KHDRBS3	1529365022.5	8	136469700	136668965
RP11-149P24.1	1529914454	8	137059288	137178240
RP11-431D12.1	1530317595	8	137501689	137542121
RP11-30J20.1	1530603378	8	137793094	137822282
RP11-489O18.1	1531876187	8	139075509	139085485
FAM135B	1532121355.5	8	139142266	139509065
COL22A1	1532559053.5	8	139600478	139926249
CTD-2534J5.1	1532929006	8	140126434	140140198
KCNK9	1533460406.5	8	140613081	140716352
TRAPPC9	1533900013	8	140739968	141468678
CHRAC1	1534320006.5	8	141521397	141527236
AGO2	1534383676.5	8	141530255	141645718
PTK2	1534635847	8	141667999	142012315
DENND3	1534962332	8	142127377	142205907
SLC45A4	1535063524.5	8	142217265	142318404
GPR20	1535167673.5	8	142366600	142377367
PTP4A3	1535218013.5	8	142402093	142442554
CTD-3064M3.7	1535242039.5	8	142444643	142448056
AC138647.1	1535322477.5	8	142524738	142528837
LINC00051	1536080730.5	8	143279715	143290366
TSNARE1	1536184711	8	143293441	143484601
BAI1	1536374270.5	8	143530789	143626372
ADGRB1	1536374270.5	8	143530791	143626370
ARC	1536489809	8	143692405	143695833
JRK	1536546820	8	143738874	143763386
PSCA	1536553624	8	143751726	143764142
LY6K	1536579727	8	143781529	143786545
THEM6	1536609173	8	143808621	143818345
SLURP1	1536618785.5	8	143822362	143823829
LYPD2	1536628450	8	143831568	143833952
LYNX1-SLURP2	1536648386	8	143845752	143859640
SLURP2	1536644199	8	143845756	143851262
LYNX1	1536651610.5	8	143852615	143859226
LY6D	1536662842	8	143866296	143868008
GML	1536752482.5	8	143915663	143997922
CYP11B1	1536753207	8	143953772	143961262
CYP11B2	1536791307	8	143991975	143999259
RP11-273G15.2	1536890182	8	144089168	144099816
LY6E	1536898014	8	144099399	144105249
C8orf31	1536923889.5	8	144120677	144135722
LY6L	1536958836	8	144161874	144164418
LY6H	1537036419.5	8	144239331	144242128
GPIHBP1	1537092746	8	144295068	144299044
ZFP41	1537132623	8	144328991	144344875
AC138696.1	1537139616.5	8	144329280	144358573
GLI4	1537150042	8	144349603	144359101
ZNF696	1537171728.5	8	144371846	144380231
TOP1MT	1537210041.5	8	144386554	144442149
RHPN1	1537254413.5	8	144451057	144466390
MAFA	1537302654	8	144501352	144512576
ZC3H3	1537367414	8	144519825	144623623
GSDMD	1537435994.5	8	144635377	144645232
MROH6	1537447439	8	144648357	144655141
NAPRT1	1537454559	8	144656953	144660785
NAPRT	1537454577	8	144656955	144660819
EEF1D	1537467479	8	144661867	144681711
TIGD5	1537478389.5	8	144680005	144685394
PYCRL	1537484623.5	8	144686081	144691786
PYCR3	1537484703	8	144686083	144691943
TSTA3	1537493193	8	144694788	144700218
ZNF623	1537524075.5	8	144718183	144738588
ZNF707	1537577035	8	144766622	144796068
CCDC166	1537585261.5	8	144788864	144790279
MAPK15	1537597218.5	8	144798429	144804628
FAM83H	1537606727	8	144806103	144815971
IQANK1	1537640252	8	144816310	144872814
SCRIB	1537681009.5	8	144873090	144897549
PUF60	1537700961.5	8	144898514	144912029
NRBP2	1537715145	8	144915764	144923146
EPPK1	1537741754.5	8	144939497	144952632
PLEC	1537815798.5	8	144989315	145050902
PARP10	1537864820.5	8	145051321	145086940
GRINA	1537861594.5	8	145064226	145067583
SPATC1	1537889947.5	8	145086582	145101933
OPLAH	1537908207.5	8	145106167	145118868
EXOSC4	1537930229.5	8	145133529	145135550
GPAA1	1537934996	8	145137493	145141119
CYC1	1537946869	8	145149930	145152428
SHARPIN	1537953971.5	8	145153536	145163027
MAF1	1537956648	8	145159402	145162514
KIAA1875	1537963613.5	8	145162627	145173220
WDR97	1537963613.5	8	145162629	145173218
HGH1	1537989899	8	145192672	145195746
MROH1	1538055571	8	145202919	145316843
KM-PA-2	1538119768	8	145317003	145331153
SCX	1538118113.5	8	145321463	145323384
SCXB	1538117971	8	145321517	145323045
FAM203B	1538235047.5	8	145437880	145440835
BOP1	1538296258.5	8	145486055	145515082
SCXA	1538287199.5	8	145490549	145492470
HSF1	1538322519	8	145515273	145538385
DGAT1	1538340100	8	145538247	145550573
SCRT1	1538352775.5	8	145554228	145559943
TMEM249	1538372916	8	145575878	145578574
AC233992.2	1538373768.5	8	145576888	145579269
SLC52A2	1538377060.5	8	145577795	145584946
FBXL6	1538376753.5	8	145579091	145583036
ADCK5	1538403313.5	8	145596790	145618457
CPSF1	1538422278.5	8	145618444	145634733
SLC39A4	1538434392.5	8	145635126	145642279
VPS28	1538447155	8	145648984	145653946
TONSL	1538457682.5	8	145654158	145669827
CYHR1	1538478702.5	8	145674965	145691060
KIFC2	1538491195.5	8	145691426	145699585
FOXH1	1538495946.5	8	145698795	145701718
PPP1R16A	1538511118	8	145703352	145727504
GPT	1538526146.5	8	145728356	145732557
MFSD3	1538531216.5	8	145734457	145736596
RECQL4	1538535640	8	145736671	145743229
LRRC14	1538542659	8	145743376	145750562
LRRC24	1538545778.5	8	145747761	145752416
C8orf82	1538548506.5	8	145751117	145754516
ARHGAP39	1538588572	8	145754563	145831201
ZNF251	1538759737	8	145946292	145981802
ZNF34	1538801304.5	8	145998499	146012730
RPL8	1538812251	8	146015150	146017972
ZNF517	1538826097.5	8	146024261	146036554
ZNF7	1538858561.5	8	146052849	146072894
COMMD5	1538868464	8	146066427	146079121
ZNF250	1538910407.5	8	146101882	146127553
ZNF16	1538961699	8	146155744	146176274
ZNF252P	1539009317.5	8	146198973	146228282
C8orf33	1539080607.5	8	146277764	146292071
WASHC1	1539203905	9	14521	73865
RP11-143M1.3	1539261539	9	100802	102852
FOXD4	1539276929.5	9	116231	118204
CBWD1	1539309804.5	9	121038	179147
C9orf66	1539374070.5	9	212824	215893
DOCK8	1539499768.5	9	214854	465259
KANK1	1539767910.5	9	470291	746106
DMRT1	1540065102	9	841690	969090
DMRT3	1540144059.5	9	976964	991731
DMRT2	1540213417	9	1049858	1057552
SMARCA2	1541246669	9	1980290	2193624
RP11-125B21.2	1541681769.5	9	2422700	2621415
VLDLR	1541800655.5	9	2621834	2660053
KCNV2	1541883481.5	9	2717502	2730037
PUM3	1541942067	9	2720469	2844241
KIAA0020	1541983914.5	9	2804162	2844243
RFX3	1542531862.5	9	3218297	3526004
AL365202.1	1542620455	9	3452305	3469181
RP11-509J21.1	1542758890.5	9	3526721	3671636
GLIS3	1543245971.5	9	3824127	4348392
SLC1A1	1543698668.5	9	4490444	4587469
SPATA6L	1543769742	9	4553386	4666674
PLPP6	1543823498.5	9	4662315	4665258
CDC37L1	1543853690.5	9	4679559	4708398
AK3	1543885513	9	4709559	4742043
RCL1	1543999105	9	4792869	4885917
AL158147.2	1544018902	9	4859120	4859260
JAK2	1544215998.5	9	4984390	5128183
AL161450.1	1544240583.5	9	5077163	5084580
INSL6	1544314486	9	5123880	5185668
INSL4	1544393073.5	9	5231419	5235304
RLN2	1544462130.5	9	5299868	5304969
RLN1	1544497133	9	5334969	5339873
PLGRKT	1544557637.5	9	5357973	5437878
CD274	1544620246.5	9	5450503	5470566
PDCD1LG2	1544700624	9	5510570	5571254
RIC1	1544862503	9	5629025	5776557
KIAA1432	1544862550	9	5629117	5776559
ERMP1	1544958808.5	9	5765076	5833117
KIAA2026	1545104460.5	9	5881596	6007901
MLANA	1545060416	9	5890802	5910606
RANBP6	1545173046	9	6011043	6015625
IL33	1545396596.5	9	6215786	6257983
TPD52L3	1545489849.5	9	6328375	6331900
UHRF2	1545619814.5	9	6413151	6507054
C9orf38	1545628708.5	9	6467618	6470375
GLDC	1545748835.5	9	6532464	6645783
KDM4C	1546107967.5	9	6720863	7175648
DMAC1	1547002147	9	7796490	7888380
RP11-29B9.1	1547092694	9	7930825	7935139
PTPRD	1548623196.5	9	8314246	10612723
RP11-74C3.1	1551288615.5	9	12098658	12159149
TYRP1	1551857576.5	9	12685439	12710290
RP11-3L8.3	1551916934	9	12700098	12814346
LURAP1L	1551958287	9	12775020	12822130
MPDZ	1552352358	9	13105703	13279589
RP11-536O18.1	1552626712	9	13446488	13487512
LINC00583	1553096501.5	9	13927968	13945611
NFIB	1553400124	9	14081842	14398982
ZDHHC21	1553811981	9	14611069	14693469
CER1	1553880930.5	9	14719722	14722715
FREM1	1553982540.5	9	14734664	14910993
RP11-54D18.3	1554226561.5	9	14987298	15146401
TTC39B	1554395201	9	15163620	15307358
SNAPC3	1554604038.5	9	15422702	15465951
PSIP1	1554647252.5	9	15464064	15511017
CCDC171	1554967084.5	9	15553084	16061661
C9orf92	1555467172.5	9	16203933	16410988
BNC2	1555799883	9	16409501	16870841
CNTLN	1556479162.5	9	17134980	17503921
SH3GL2	1556847815.5	9	17579080	17797127
ADAMTSL1	1557568466.5	9	17906561	18910948
SAXO1	1558113842	9	18858904	19049356
FAM154A	1558140133	9	18927654	19033188
RRAGA	1558209899	9	19049393	19050981
HAUS6	1558237841	9	19053141	19103117
PLIN2	1558288542.5	9	19108373	19149288
DENND4C	1558461700	9	19230433	19373543
RPS6	1558537694.5	9	19375713	19380252
ACER2	1558590249.5	9	19409057	19452018
RP11-363E7.3	1558622552	9	19461156	19464524
SLC24A2	1558806900	9	19507450	19786926
MLLT3	1559641814.5	9	20341663	20622542
FOCAD	1559986843	9	20658308	20995954
PTPLAD2	1560175286.5	9	20999512	21031637
HACD4	1560175286.5	9	20999514	21031635
IFNB1	1560237245	9	21077104	21077962
IFNW1	1560300890.5	9	21140213	21142144
IFNA21	1560325859.5	9	21165636	21166659
IFNA4	1560346893.5	9	21186693	21187670
IFNA7	1560361548	9	21201468	21202204
IFNA10	1560366373	9	21206180	21207142
IFNA16	1560376553	9	21216372	21217310
IFNA17	1560387443.5	9	21227242	21228221
IFNA14	1560399207.5	9	21239001	21239990
IFNA5	1560464530	9	21304325	21305311
KLHL9	1560492236.5	9	21329670	21335379
IFNA6	1560510317.5	9	21349834	21351377
IFNA13	1560527904	9	21367423	21368961
IFNA2	1560544532	9	21384253	21385387
IFNA8	1560569377	9	21409146	21410184
IFNA1	1560600596	9	21440453	21441315
MIR31HG	1560667366.5	9	21455639	21559670
IFNE	1560641287	9	21480838	21482312
MTAP	1561029808	9	21802542	21937650
AL359922.1	1561077522	9	21802635	22032985
C9orf53	1561127149.5	9	21967135	21967740
CDKN2A	1561141238	9	21967752	21995300
CDKN2B-AS1	1561217654	9	21994788	22121096
CDKN2B	1561165844	9	22002902	22009362
RP11-408N14.1	1561369042	9	22203987	22214673
DMRTA1	1561611001.5	9	22446840	22455739
RP11-399D6.2	1561894917.5	9	22646197	22824214
ELAVL2	1562917930.5	9	23690102	23826335
IZUMO3	1563704159	9	24542950	24545944
TUSC1	1564837124.5	9	25676387	25678438
RP11-18A15.1	1565926623.5	9	26746949	26786874
CAAP1	1566026454.5	9	26840683	26892802
PLAA	1566085483	9	26904081	26947461
IFT74	1566164694.5	9	26947037	27062928
LRRC19	1566159124.5	9	26993134	27005691
RP11-56F10.3	1566263389	9	27102626	27104728
TEK	1566329368	9	27109139	27230173
LINC00032	1566423948.5	9	27245680	27282793
EQTN	1566450609	9	27284657	27297137
MOB3B	1566587205	9	27325207	27529779
IFNK	1566685116	9	27524312	27526496
C9orf72	1566719915.5	9	27546543	27573864
LINGO2	1567468892	9	27948076	28670284
MIR876	1568023376	9	28863622	28863706
U8	1573435691.5	9	30404399	38147560
ACO1	1571579396	9	32384601	32454767
DDX58	1571650724.5	9	32455703	32526322
TOPORS	1571706258.5	9	32540542	32552551
SMIM27	1571719592.5	9	32551142	32568619
NDUFB6	1571722790.5	9	32552997	32573160
TAF1L	1571792271.5	9	32629452	32635667
RP11-555J4.3	1571803774.5	9	32643099	32645026
TMEM215	1571945159	9	32783497	32787397
APTX	1572158597	9	32972604	33025166
DNAJA1	1572192269	9	33025209	33039905
SMU1	1572218921.5	9	33041762	33076657
B4GALT1	1572295429	9	33104080	33167354
RNU4ATAC15P	1572333942.5	9	33174166	33174295
SPINK4	1572393176	9	33218363	33248565
BAG1	1572415980	9	33247818	33264718
CHMP5	1572433184	9	33264877	33282067
NFX1	1572490544	9	33290509	33371155
AQP7	1572552640.5	9	33383177	33402680
RP11-311H10.4	1572566112.5	9	33402853	33409948
AQP3	1572604103.5	9	33441152	33447631
NOL6	1572627395.5	9	33461439	33473928
RP11-255A11.2	1572673576	9	33512955	33514773
ANKRD18B	1572708411.5	9	33524392	33573007
TRBV21OR9-2	1572789063.5	9	33629117	33629586
RP11-384P7.5	1572880832.5	9	33719686	33722555
PRSS3	1572934558.5	9	33750464	33799229
UBE2R2	1573028695.5	9	33817565	33920402
UBAP2	1573145031	9	33921691	34048947
DCAF12	1573266603	9	34086385	34127397
UBAP1	1573375474	9	34179003	34252521
KIF24	1573441586	9	34252379	34311369
NUDT2	1573496319.5	9	34329504	34343711
KIAA1161	1573531471.5	9	34366666	34376853
MYORG	1573531471.5	9	34366668	34376851
C9orf24	1573548135.5	9	34379017	34397830
FAM219A	1573588087	9	34398182	34458568
DNAI1	1573648911.5	9	34457412	34520987
ENHO	1573681750.5	9	34521038	34523039
CNTFR	1573730496	9	34551430	34590138
RPP25L	1573771004	9	34610483	34612101
DCTN3	1573776743	9	34613542	34620520
ARID3C	1573784452	9	34621376	34628104
SIGMAR1	1573795974.5	9	34634719	34637806
GALT	1573804293	9	34638130	34651032
AL162231.3	1573811588	9	34646642	34657110
IL11RA	1573816006	9	34650699	34661889
CCL27	1573822673	9	34661877	34664045
AL162231.1	1573824846.5	9	34664160	34666109
CCL19	1573850131	9	34689564	34691274
CCL21	1573869273.5	9	34709002	34710121
FAM205A	1573885970	9	34723052	34729464
FAM205B	1573995324.5	9	34832640	34838585
FAM205C	1574052130	9	34889061	34895775
PHF24	1574129785	9	34957605	34982541
KIAA1045	1574130143	9	34958319	34982543
DNAJB5	1574153979.5	9	34989638	34998897
C9orf131	1574203252	9	35041092	35045988
FLJ00273	1574202319	9	35042390	35042824
VCP	1574224365.5	9	35056061	35073246
FANCG	1574236634.5	9	35073832	35080013
PIGO	1574252353.5	9	35088685	35096598
STOML2	1574261194.5	9	35099773	35103192
FAM214B	1574269935.5	9	35104109	35116338
UNC13B	1574443374	9	35161989	35405335
AL160274.1	1574520871	9	35361056	35361262
ATP8B5P	1574588644	9	35406750	35451114
RUSC2	1574685721.5	9	35490124	35561895
FAM166B	1574722574	9	35561828	35563896
TESK1	1574767382	9	35605302	35610038
CD72	1574787880.5	9	35609530	35646807
SIT1	1574809831.5	9	35649292	35650947
CCDC107	1574819609.5	9	35658287	35661508
ARHGEF39	1574827079.5	9	35658872	35675863
CA9	1574837216.5	9	35673853	35681156
TPM2	1574845765.5	9	35681989	35690118
TLN1	1574874380.5	9	35696945	35732392
CREB3	1574894378.5	9	35732332	35737001
GBA2	1574902756	9	35736863	35749225
RGP1	1574913640	9	35749284	35758572
MSMP	1574914510.5	9	35752987	35756610
NPR2	1574960652	9	35792151	35809729
SPAG8	1574969867.5	9	35808042	35812269
AL133410.3	1574980555	9	35812957	35828729
HINT2	1574973866	9	35812957	35815351
TMEM8B	1574999693.5	9	35814448	35865515
FAM221B	1574982278	9	35816388	35828744
OR13J1	1575029641	9	35869260	35870598
HRCT1	1575066375.5	9	35906189	35907138
SPAAR	1575083027	9	35909480	35937150
OR2S2	1575117340	9	35957105	35958151
RECK	1575240151	9	36036430	36124448
GLIPR2	1575309933.5	9	36136533	36163910
CCIN	1575330073	9	36169391	36171331
